price_open,price_high,price_low,price_close,volume_traded,trades_count,time_close,time_open,time_period_start,time_period_end,market_cap
6723.1,6785.9,6661.5,6689.5,7994.667326919998,25101,2018-09-23T22:00:32.0000000Z,2018-09-23T00:00:02.0000000Z,2018-09-23T00:00:00.000000Z,2018-09-23T23:00:00.0000000Z,115623739599.0
