price_open,price_high,price_low,price_close,volume_traded,trades_count,time_close,time_open,time_period_start,time_period_end,market_cap
510.61,534.89,510.6,517.47,18019.551525269995,10114,2014-08-21T23:56:44.0000000Z,2014-08-21T00:00:01.0000000Z,2014-08-21T00:00:00.000000Z,2014-08-22T00:00:00.0000000Z,6724398842.971464
518.24,525.0,503.7,514.13,11590.703154170002,6509,2014-08-22T23:59:35.0000000Z,2014-08-22T00:00:02.0000000Z,2014-08-22T00:00:00.000000Z,2014-08-23T00:00:00.0000000Z,6818653849.827096
514.42,515.58,491.52,499.5,10062.029922569998,6985,2014-08-23T23:59:23.0000000Z,2014-08-23T00:00:05.0000000Z,2014-08-23T00:00:00.000000Z,2014-08-24T00:00:00.0000000Z,6783625003.790556
498.85,517.7,495.71,510.82,5627.409321540001,5052,2014-08-24T23:59:37.0000000Z,2014-08-24T00:02:33.0000000Z,2014-08-24T00:00:00.000000Z,2014-08-25T00:00:00.0000000Z,6599988658.125715
511.41,511.41,497.55,501.76,7322.0708217599995,5476,2014-08-25T23:59:22.0000000Z,2014-08-25T00:03:59.0000000Z,2014-08-25T00:00:00.000000Z,2014-08-26T00:00:00.0000000Z,6690223057.00808
501.49,517.47,497.75,513.34,11257.16541034,4618,2014-08-26T23:59:59.0000000Z,2014-08-26T00:00:58.0000000Z,2014-08-26T00:00:00.000000Z,2014-08-27T00:00:00.0000000Z,6649899011.46291
512.3,522.8,508.1,508.35,7706.779718580001,5320,2014-08-27T23:59:45.0000000Z,2014-08-27T00:00:32.0000000Z,2014-08-27T00:00:00.000000Z,2014-08-28T00:00:00.0000000Z,6719330045.721217
508.3,514.77,503.86,505.87,5016.915552449999,3316,2014-08-28T23:59:36.0000000Z,2014-08-28T00:00:20.0000000Z,2014-08-28T00:00:00.000000Z,2014-08-29T00:00:00.0000000Z,6715433904.78327
505.87,513.99,498.8,508.52,5130.934512819999,2600,2014-08-29T23:59:19.0000000Z,2014-08-29T00:00:08.0000000Z,2014-08-29T00:00:00.000000Z,2014-08-30T00:00:00.0000000Z,6711079936.0
508.34,508.37,495.5,499.15,4190.93654447,2642,2014-08-30T23:59:15.0000000Z,2014-08-30T00:03:09.0000000Z,2014-08-30T00:00:00.000000Z,2014-08-31T00:00:00.0000000Z,6647500194.078335
499.08,500.27,471.65,477.81,15267.839238019997,6827,2014-08-31T23:59:24.0000000Z,2014-08-31T00:17:51.0000000Z,2014-08-31T00:00:00.000000Z,2014-09-01T00:00:00.0000000Z,6643325328.8359
477.84,484.9,471.01,472.6,8211.923714530001,5389,2014-09-01T23:59:24.0000000Z,2014-09-01T00:01:26.0000000Z,2014-09-01T00:00:00.000000Z,2014-09-02T00:00:00.0000000Z,6282809111.80593
472.97,484.0,468.82,475.45,10046.21489658,5993,2014-09-02T23:59:51.0000000Z,2014-09-02T00:00:06.0000000Z,2014-09-02T00:00:00.000000Z,2014-09-03T00:00:00.0000000Z,6244962859.550509
475.46,479.9,472.99,474.14,3382.1989270200006,3020,2014-09-03T23:59:57.0000000Z,2014-09-03T00:00:05.0000000Z,2014-09-03T00:00:00.000000Z,2014-09-04T00:00:00.0000000Z,6258828860.002597
474.14,497.24,473.1,489.68,10077.533242550002,7352,2014-09-04T23:59:31.0000000Z,2014-09-04T00:00:03.0000000Z,2014-09-04T00:00:00.000000Z,2014-09-05T00:00:00.0000000Z,6317358051.851815
489.69,491.42,478.1,481.9,5171.021304709999,3638,2014-09-05T23:59:17.0000000Z,2014-09-05T00:03:06.0000000Z,2014-09-05T00:00:00.000000Z,2014-09-06T00:00:00.0000000Z,6458231805.711921
480.62,486.9,480.1,482.61,1895.75978614,1813,2014-09-06T23:59:37.0000000Z,2014-09-06T00:00:12.0000000Z,2014-09-06T00:00:00.000000Z,2014-09-07T00:00:00.0000000Z,6366344972.276468
483.08,487.1,479.88,479.88,2079.19939255,1874,2014-09-07T23:59:20.0000000Z,2014-09-07T00:03:51.0000000Z,2014-09-07T00:00:00.000000Z,2014-09-08T00:00:00.0000000Z,6389504456.83802
479.88,480.9,464.22,471.1,15855.87224677,7968,2014-09-08T23:59:19.0000000Z,2014-09-08T00:00:05.0000000Z,2014-09-08T00:00:00.000000Z,2014-09-09T00:00:00.0000000Z,6332364124.129793
471.16,479.7,463.0,473.06,9376.83253671,5697,2014-09-09T23:59:42.0000000Z,2014-09-09T00:00:05.0000000Z,2014-09-09T00:00:00.000000Z,2014-09-10T00:00:00.0000000Z,6260236458.192653
473.09,489.99,472.0,478.12,8880.867614760002,5783,2014-09-10T23:59:28.0000000Z,2014-09-10T00:00:10.0000000Z,2014-09-10T00:00:00.000000Z,2014-09-11T00:00:00.0000000Z,6282775628.859814
478.1,480.6,472.2,477.38,5113.283397690002,3101,2014-09-11T23:59:24.0000000Z,2014-09-11T00:00:44.0000000Z,2014-09-11T00:00:00.000000Z,2014-09-12T00:00:00.0000000Z,6324302601.215466
477.04,477.98,467.0,474.37,3458.58872914,2374,2014-09-12T23:59:24.0000000Z,2014-09-12T00:00:39.0000000Z,2014-09-12T00:00:00.000000Z,2014-09-13T00:00:00.0000000Z,6312313238.5349655
474.34,483.93,472.86,478.69,7980.7910349899985,3370,2014-09-13T23:59:44.0000000Z,2014-09-13T00:04:21.0000000Z,2014-09-13T00:00:00.000000Z,2014-09-14T00:00:00.0000000Z,6331299781.552902
478.69,481.56,475.33,476.5,3122.52620508,4196,2014-09-14T23:59:26.0000000Z,2014-09-14T00:00:05.0000000Z,2014-09-14T00:00:00.000000Z,2014-09-15T00:00:00.0000000Z,6336655413.890225
477.13,480.3,474.77,474.77,8573.17276619,7394,2014-09-15T23:59:54.0000000Z,2014-09-15T00:00:06.0000000Z,2014-09-15T00:00:00.000000Z,2014-09-16T00:00:00.0000000Z,6331088880.910448
474.77,475.5,462.11,466.5,14497.65847094,11407,2014-09-16T23:58:01.0000000Z,2014-09-16T00:00:00.0000000Z,2014-09-16T00:00:00.000000Z,2014-09-17T00:00:00.0000000Z,6308389971.55731
466.65,467.75,451.6,458.3,18306.64706024,14612,2014-09-17T23:59:55.0000000Z,2014-09-17T00:00:01.0000000Z,2014-09-17T00:00:00.000000Z,2014-09-18T00:00:00.0000000Z,6198128624.1025095
457.8,458.3,408.8,424.99,120344.03962401001,54633,2014-09-18T23:59:59.0000000Z,2014-09-18T00:00:01.0000000Z,2014-09-18T00:00:00.000000Z,2014-09-19T00:00:00.0000000Z,6075472673.402319
425.0,431.92,381.5,393.3,100474.39325873,58285,2014-09-19T23:59:50.0000000Z,2014-09-19T00:00:02.0000000Z,2014-09-19T00:00:00.000000Z,2014-09-20T00:00:00.0000000Z,5613032744.462007
392.99,426.3,385.5,408.43,88076.66161307,47046,2014-09-20T23:59:34.0000000Z,2014-09-20T00:00:00.0000000Z,2014-09-20T00:00:00.000000Z,2014-09-21T00:00:00.0000000Z,5239121299.714943
408.4,414.14,392.23,399.26,19190.66947155,9963,2014-09-21T23:59:40.0000000Z,2014-09-21T00:00:03.0000000Z,2014-09-21T00:00:00.000000Z,2014-09-22T00:00:00.0000000Z,5431165514.97317
400.03,411.2,397.67,404.99,9473.62787508,5623,2014-09-22T23:59:34.0000000Z,2014-09-22T00:05:58.0000000Z,2014-09-22T00:00:00.000000Z,2014-09-23T00:00:00.0000000Z,5344841054.525526
404.23,447.11,392.15,438.65,38518.70512954001,15368,2014-09-23T23:59:17.0000000Z,2014-09-23T00:01:03.0000000Z,2014-09-23T00:00:00.000000Z,2014-09-24T00:00:00.0000000Z,5383943270.672571
438.01,440.28,422.0,424.51,14395.15906107,11060,2014-09-24T23:59:49.0000000Z,2014-09-24T00:00:01.0000000Z,2014-09-24T00:00:00.000000Z,2014-09-25T00:00:00.0000000Z,5816167951.582608
424.51,426.97,402.33,409.7,15002.506678830001,10875,2014-09-25T23:59:21.0000000Z,2014-09-25T00:00:01.0000000Z,2014-09-25T00:00:00.000000Z,2014-09-26T00:00:00.0000000Z,5606669488.376704
409.7,415.0,396.2,404.01,10998.801576849999,9692,2014-09-26T23:59:26.0000000Z,2014-09-26T00:05:06.0000000Z,2014-09-26T00:00:00.000000Z,2014-09-27T00:00:00.0000000Z,5472416367.586172
404.03,409.04,393.2,399.8,6922.753288249999,4752,2014-09-27T23:59:56.0000000Z,2014-09-27T00:00:02.0000000Z,2014-09-27T00:00:00.000000Z,2014-09-28T00:00:00.0000000Z,5378266509.891871
399.8,402.9,365.0,376.32,19564.430288749998,11233,2014-09-28T23:59:30.0000000Z,2014-09-28T00:00:35.0000000Z,2014-09-28T00:00:00.000000Z,2014-09-29T00:00:00.0000000Z,5309286521.301024
375.93,386.56,368.0,373.64,21469.53934347,14873,2014-09-29T23:59:57.0000000Z,2014-09-29T00:00:43.0000000Z,2014-09-29T00:00:00.000000Z,2014-09-30T00:00:00.0000000Z,4997881626.529309
373.64,398.7,370.0,387.0,16885.43103889,10723,2014-09-30T23:59:59.0000000Z,2014-09-30T00:00:03.0000000Z,2014-09-30T00:00:00.000000Z,2014-10-01T00:00:00.0000000Z,5013227036.501782
386.93,391.18,377.0,383.63,10108.81578193,6584,2014-10-01T23:59:58.0000000Z,2014-10-01T00:00:05.0000000Z,2014-10-01T00:00:00.000000Z,2014-10-02T00:00:00.0000000Z,5165329383.041318
382.72,385.52,367.8,371.39,11897.925486790002,7799,2014-10-02T23:59:57.0000000Z,2014-10-02T00:00:43.0000000Z,2014-10-02T00:00:00.000000Z,2014-10-03T00:00:00.0000000Z,5070458147.403311
371.39,376.86,355.0,359.74,21055.64046414,11478,2014-10-03T23:59:56.0000000Z,2014-10-03T00:00:00.0000000Z,2014-10-03T00:00:00.000000Z,2014-10-04T00:00:00.0000000Z,5007741606.811938
358.93,367.05,321.5,328.25,38757.310637170005,18612,2014-10-04T23:59:27.0000000Z,2014-10-04T00:00:08.0000000Z,2014-10-04T00:00:00.000000Z,2014-10-05T00:00:00.0000000Z,4792867211.968255
327.36,346.69,275.0,319.9,84131.20524166,29600,2014-10-05T23:59:58.0000000Z,2014-10-05T00:00:05.0000000Z,2014-10-05T00:00:00.000000Z,2014-10-06T00:00:00.0000000Z,4381535135.737418
319.9,346.89,301.0,327.56,56244.013921989994,24364,2014-10-06T23:59:59.0000000Z,2014-10-06T00:00:02.0000000Z,2014-10-06T00:00:00.000000Z,2014-10-07T00:00:00.0000000Z,4244773921.5976734
327.59,340.0,317.0,335.97,28419.29063354,11525,2014-10-07T23:59:59.0000000Z,2014-10-07T00:00:44.0000000Z,2014-10-07T00:00:00.000000Z,2014-10-08T00:00:00.0000000Z,4411990682.624946
335.97,354.87,323.85,352.9,33148.543841670005,14094,2014-10-08T23:59:54.0000000Z,2014-10-08T00:00:07.0000000Z,2014-10-08T00:00:00.000000Z,2014-10-09T00:00:00.0000000Z,4489360970.390434
353.0,387.13,347.14,364.0,58819.78262064999,25936,2014-10-09T23:59:40.0000000Z,2014-10-09T00:00:06.0000000Z,2014-10-09T00:00:00.000000Z,2014-10-10T00:00:00.0000000Z,4700020427.647043
363.98,379.74,351.15,359.1,31262.090434580005,10122,2014-10-10T23:59:23.0000000Z,2014-10-10T00:00:02.0000000Z,2014-10-10T00:00:00.000000Z,2014-10-11T00:00:00.0000000Z,4841026567.646864
359.1,368.5,351.0,360.66,16673.90098377,6742,2014-10-11T23:57:49.0000000Z,2014-10-11T00:00:05.0000000Z,2014-10-11T00:00:00.000000Z,2014-10-12T00:00:00.0000000Z,4809290909.062325
361.01,382.46,351.86,378.05,20912.2328697,7886,2014-10-12T23:59:56.0000000Z,2014-10-12T00:00:02.0000000Z,2014-10-12T00:00:00.000000Z,2014-10-13T00:00:00.0000000Z,4842665285.2833185
378.05,399.89,368.24,391.2,42724.22135111,15635,2014-10-13T23:59:54.0000000Z,2014-10-13T00:00:03.0000000Z,2014-10-13T00:00:00.000000Z,2014-10-14T00:00:00.0000000Z,5065519304.493225
391.5,414.42,391.5,399.0,47243.100565080014,17605,2014-10-14T23:59:45.0000000Z,2014-10-14T00:00:48.0000000Z,2014-10-14T00:00:00.000000Z,2014-10-15T00:00:00.0000000Z,5216581503.869085
399.0,402.68,384.7,394.2,29541.518869870008,12000,2014-10-15T23:57:53.0000000Z,2014-10-15T00:00:12.0000000Z,2014-10-15T00:00:00.000000Z,2014-10-16T00:00:00.0000000Z,5358541648.21035
394.2,400.0,370.21,381.6,30085.072724020003,12258,2014-10-16T23:59:44.0000000Z,2014-10-16T00:00:04.0000000Z,2014-10-16T00:00:00.000000Z,2014-10-17T00:00:00.0000000Z,5268376430.8155575
381.55,386.8,372.0,382.48,13829.04144323,6462,2014-10-17T23:59:15.0000000Z,2014-10-17T00:00:23.0000000Z,2014-10-17T00:00:00.000000Z,2014-10-18T00:00:00.0000000Z,5108483825.110694
381.24,396.0,376.4,390.9,12031.41380826,6302,2014-10-18T23:58:34.0000000Z,2014-10-18T00:03:52.0000000Z,2014-10-18T00:00:00.000000Z,2014-10-19T00:00:00.0000000Z,5136164920.66217
390.92,394.5,383.5,388.02,5349.68544154,3123,2014-10-19T23:59:04.0000000Z,2014-10-19T00:00:30.0000000Z,2014-10-19T00:00:00.000000Z,2014-10-20T00:00:00.0000000Z,5221780069.374817
388.08,388.25,370.2,380.55,19178.165399469995,7794,2014-10-20T23:59:41.0000000Z,2014-10-20T00:00:13.0000000Z,2014-10-20T00:00:00.000000Z,2014-10-21T00:00:00.0000000Z,5185221252.998302
380.86,394.0,376.66,384.0,16265.560401390001,6213,2014-10-21T23:59:18.0000000Z,2014-10-21T00:00:05.0000000Z,2014-10-21T00:00:00.000000Z,2014-10-22T00:00:00.0000000Z,5093693183.52308
384.01,386.7,377.25,378.8,10618.5333266,4179,2014-10-22T23:59:57.0000000Z,2014-10-22T00:00:04.0000000Z,2014-10-22T00:00:00.000000Z,2014-10-23T00:00:00.0000000Z,5118723269.017642
378.79,383.6,355.0,357.87,34871.12050179001,10765,2014-10-23T23:59:12.0000000Z,2014-10-23T00:00:04.0000000Z,2014-10-23T00:00:00.000000Z,2014-10-24T00:00:00.0000000Z,5128947421.801909
357.87,363.1,351.5,356.58,16557.42980175,7341,2014-10-24T23:59:45.0000000Z,2014-10-24T00:00:02.0000000Z,2014-10-24T00:00:00.000000Z,2014-10-25T00:00:00.0000000Z,4787525681.9784
356.58,358.88,337.65,344.62,28960.252261229998,8852,2014-10-25T23:59:57.0000000Z,2014-10-25T00:00:05.0000000Z,2014-10-25T00:00:00.000000Z,2014-10-26T00:00:00.0000000Z,4776262266.415873
344.65,359.9,340.2,353.01,16080.902820280002,7411,2014-10-26T23:59:59.0000000Z,2014-10-26T00:00:57.0000000Z,2014-10-26T00:00:00.000000Z,2014-10-27T00:00:00.0000000Z,4642812870.636369
353.07,359.47,346.44,349.01,15239.164355260002,6975,2014-10-27T23:59:21.0000000Z,2014-10-27T00:00:09.0000000Z,2014-10-27T00:00:00.000000Z,2014-10-28T00:00:00.0000000Z,4710305386.493215
349.51,355.44,347.44,352.7,5062.407644339999,3794,2014-10-28T23:59:55.0000000Z,2014-10-28T00:00:57.0000000Z,2014-10-28T00:00:00.000000Z,2014-10-29T00:00:00.0000000Z,4679177707.985012
352.71,353.78,332.0,333.58,26472.224862049996,9038,2014-10-29T23:59:30.0000000Z,2014-10-29T00:00:07.0000000Z,2014-10-29T00:00:00.000000Z,2014-10-30T00:00:00.0000000Z,4768964504.3764105
333.5,351.0,331.0,345.08,56553.95048523,11913,2014-10-30T23:59:59.0000000Z,2014-10-30T00:00:43.0000000Z,2014-10-30T00:00:00.000000Z,2014-10-31T00:00:00.0000000Z,4508885307.355227
345.08,347.99,332.14,336.82,19727.11155728,7578,2014-10-31T23:59:54.0000000Z,2014-10-31T00:00:00.0000000Z,2014-10-31T00:00:00.000000Z,2014-11-01T00:00:00.0000000Z,4617645744.760464
336.72,339.0,315.54,325.9,24974.994092679994,8958,2014-11-01T23:59:52.0000000Z,2014-11-01T00:02:10.0000000Z,2014-11-01T00:00:00.000000Z,2014-11-02T00:00:00.0000000Z,4556417026.20046
325.9,329.55,317.7,323.82,10099.461131729995,5983,2014-11-02T23:59:26.0000000Z,2014-11-02T00:00:12.0000000Z,2014-11-02T00:00:00.000000Z,2014-11-03T00:00:00.0000000Z,4358637764.542392
323.8,334.14,323.8,325.0,15218.51054951,7338,2014-11-03T23:56:45.0000000Z,2014-11-03T00:01:02.0000000Z,2014-11-03T00:00:00.000000Z,2014-11-04T00:00:00.0000000Z,4346844009.158907
324.83,331.28,321.0,329.66,18823.36977493,7054,2014-11-04T23:59:45.0000000Z,2014-11-04T00:00:05.0000000Z,2014-11-04T00:00:00.000000Z,2014-11-05T00:00:00.0000000Z,4392690211.740386
329.75,342.54,329.75,338.62,26963.24964242,10851,2014-11-05T23:58:27.0000000Z,2014-11-05T00:00:31.0000000Z,2014-11-05T00:00:00.000000Z,2014-11-06T00:00:00.0000000Z,4441099904.659813
338.62,354.32,336.32,350.48,24873.44579781,9159,2014-11-06T23:59:59.0000000Z,2014-11-06T00:00:46.0000000Z,2014-11-06T00:00:00.000000Z,2014-11-07T00:00:00.0000000Z,4587405577.843053
350.49,354.0,338.1,341.84,18854.393887979997,9088,2014-11-07T23:58:42.0000000Z,2014-11-07T00:00:05.0000000Z,2014-11-07T00:00:00.000000Z,2014-11-08T00:00:00.0000000Z,4704717408.98125
342.04,348.3,341.0,345.0,7334.53186932,4003,2014-11-08T23:57:55.0000000Z,2014-11-08T00:00:05.0000000Z,2014-11-08T00:00:00.000000Z,2014-11-09T00:00:00.0000000Z,4604210638.339749
345.01,364.12,343.41,362.61,37906.63803110001,12254,2014-11-09T23:59:47.0000000Z,2014-11-09T00:01:01.0000000Z,2014-11-09T00:00:00.000000Z,2014-11-10T00:00:00.0000000Z,4647149515.990972
362.6,374.26,356.33,366.07,33065.33656924,10879,2014-11-10T23:59:59.0000000Z,2014-11-10T00:00:50.0000000Z,2014-11-10T00:00:00.000000Z,2014-11-11T00:00:00.0000000Z,4873174921.391039
366.17,371.45,360.74,367.65,9279.61672218,5788,2014-11-11T23:59:58.0000000Z,2014-11-11T00:00:00.0000000Z,2014-11-11T00:00:00.000000Z,2014-11-12T00:00:00.0000000Z,4933598987.905357
367.66,436.0,367.59,433.56,103874.42856319998,32925,2014-11-12T23:59:59.0000000Z,2014-11-12T00:00:02.0000000Z,2014-11-12T00:00:00.000000Z,2014-11-13T00:00:00.0000000Z,5081350387.065823
432.0,475.0,381.56,418.85,144950.77991595003,41123,2014-11-13T23:59:59.0000000Z,2014-11-13T00:00:00.0000000Z,2014-11-13T00:00:00.000000Z,2014-11-14T00:00:00.0000000Z,5739757085.03601
419.1,425.67,382.22,399.99,59088.79944609001,22448,2014-11-14T23:59:58.0000000Z,2014-11-14T00:00:01.0000000Z,2014-11-14T00:00:00.000000Z,2014-11-15T00:00:00.0000000Z,5678346021.310543
400.0,410.1,368.0,375.34,43985.641433820005,17394,2014-11-15T23:59:59.0000000Z,2014-11-15T00:00:03.0000000Z,2014-11-15T00:00:00.000000Z,2014-11-16T00:00:00.0000000Z,5384436917.4249325
375.37,399.9,372.5,391.65,24666.256256219996,13432,2014-11-16T23:59:38.0000000Z,2014-11-16T00:00:08.0000000Z,2014-11-16T00:00:00.000000Z,2014-11-17T00:00:00.0000000Z,5109826636.427761
391.8,413.48,373.0,387.5,47132.742681309996,19164,2014-11-17T23:59:19.0000000Z,2014-11-17T00:00:07.0000000Z,2014-11-17T00:00:00.000000Z,2014-11-18T00:00:00.0000000Z,5247218836.8911495
387.5,393.0,366.46,372.85,37172.75238799999,15097,2014-11-18T23:59:54.0000000Z,2014-11-18T00:00:14.0000000Z,2014-11-18T00:00:00.000000Z,2014-11-19T00:00:00.0000000Z,5206971565.373136
372.89,386.0,368.55,375.26,17154.964966179996,9143,2014-11-19T23:59:15.0000000Z,2014-11-19T00:00:03.0000000Z,2014-11-19T00:00:00.000000Z,2014-11-20T00:00:00.0000000Z,4983310612.403311
376.73,379.5,352.01,356.77,21885.510071409994,10468,2014-11-20T23:59:56.0000000Z,2014-11-20T00:00:02.0000000Z,2014-11-20T00:00:00.000000Z,2014-11-21T00:00:00.0000000Z,5126176006.152472
356.59,357.39,340.0,350.46,36251.47466182,13525,2014-11-21T23:59:55.0000000Z,2014-11-21T00:00:05.0000000Z,2014-11-21T00:00:00.000000Z,2014-11-22T00:00:00.0000000Z,4834190321.115006
350.11,365.3,349.1,352.81,15563.571330210001,7447,2014-11-22T23:59:51.0000000Z,2014-11-22T00:00:04.0000000Z,2014-11-22T00:00:00.000000Z,2014-11-23T00:00:00.0000000Z,4754347437.452113
352.44,372.28,351.5,368.25,14133.60768722,6079,2014-11-23T23:59:33.0000000Z,2014-11-23T00:00:36.0000000Z,2014-11-23T00:00:00.000000Z,2014-11-24T00:00:00.0000000Z,4787280247.854832
368.0,391.92,363.62,376.05,42068.51018314001,18629,2014-11-24T23:59:42.0000000Z,2014-11-24T00:00:52.0000000Z,2014-11-24T00:00:00.000000Z,2014-11-25T00:00:00.0000000Z,4954880297.161051
376.06,396.87,375.08,377.02,27198.634335919996,17060,2014-11-25T23:59:52.0000000Z,2014-11-25T00:00:00.0000000Z,2014-11-25T00:00:00.000000Z,2014-11-26T00:00:00.0000000Z,5124669506.429731
377.0,379.26,365.22,369.99,21003.082608879995,12094,2014-11-26T23:59:56.0000000Z,2014-11-26T00:00:45.0000000Z,2014-11-26T00:00:00.000000Z,2014-11-27T00:00:00.0000000Z,5113871131.957977
370.0,375.0,368.15,370.0,7049.5336217700005,5875,2014-11-27T23:59:32.0000000Z,2014-11-27T00:00:05.0000000Z,2014-11-27T00:00:00.000000Z,2014-11-28T00:00:00.0000000Z,5022519352.287174
369.99,387.5,355.51,377.43,30530.313167319997,13953,2014-11-28T23:58:23.0000000Z,2014-11-28T00:00:46.0000000Z,2014-11-28T00:00:00.000000Z,2014-11-29T00:00:00.0000000Z,5017076799.855493
377.79,390.0,371.0,376.28,20412.505709120003,13356,2014-11-29T23:57:45.0000000Z,2014-11-29T00:00:10.0000000Z,2014-11-29T00:00:00.000000Z,2014-11-30T00:00:00.0000000Z,5108004256.837731
376.07,385.59,373.7,379.89,14311.374546620003,17854,2014-11-30T23:59:07.0000000Z,2014-11-30T00:05:58.0000000Z,2014-11-30T00:00:00.000000Z,2014-12-01T00:00:00.0000000Z,5114833509.600952
379.67,386.5,377.3,382.0,11947.415165310002,8636,2014-12-01T23:59:54.0000000Z,2014-12-01T00:01:04.0000000Z,2014-12-01T00:00:00.000000Z,2014-12-02T00:00:00.0000000Z,5166025111.6126995
382.0,387.99,379.08,384.5,11192.789028390001,6562,2014-12-02T23:59:23.0000000Z,2014-12-02T00:00:11.0000000Z,2014-12-02T00:00:00.000000Z,2014-12-03T00:00:00.0000000Z,5186393747.697472
384.67,386.3,372.64,376.0,14324.210721079997,6521,2014-12-03T23:58:13.0000000Z,2014-12-03T00:00:06.0000000Z,2014-12-03T00:00:00.000000Z,2014-12-04T00:00:00.0000000Z,5192120663.235647
376.24,380.33,367.8,370.99,13242.281198050001,6552,2014-12-04T23:54:19.0000000Z,2014-12-04T00:00:06.0000000Z,2014-12-04T00:00:00.000000Z,2014-12-05T00:00:00.0000000Z,5117273274.084847
370.74,382.51,366.1,378.18,17780.49288202,7219,2014-12-05T23:58:56.0000000Z,2014-12-05T00:01:49.0000000Z,2014-12-05T00:00:00.000000Z,2014-12-06T00:00:00.0000000Z,5031986631.141303
378.3,381.19,370.11,376.69,9095.077823769998,3670,2014-12-06T23:54:06.0000000Z,2014-12-06T00:00:06.0000000Z,2014-12-06T00:00:00.000000Z,2014-12-07T00:00:00.0000000Z,5140970466.574241
376.59,379.8,373.01,376.02,4911.27297998,2769,2014-12-07T23:59:24.0000000Z,2014-12-07T00:00:06.0000000Z,2014-12-07T00:00:00.000000Z,2014-12-08T00:00:00.0000000Z,5102724726.206346
376.29,378.34,362.11,362.11,18445.056077020003,7283,2014-12-08T23:59:51.0000000Z,2014-12-08T00:00:07.0000000Z,2014-12-08T00:00:00.000000Z,2014-12-09T00:00:00.0000000Z,5095994515.314415
362.1,363.91,343.0,351.99,35819.34212904,17717,2014-12-09T23:59:49.0000000Z,2014-12-09T00:00:00.0000000Z,2014-12-09T00:00:00.000000Z,2014-12-10T00:00:00.0000000Z,4913898882.580205
352.0,352.5,345.0,345.08,12333.0905763,8154,2014-12-10T23:59:59.0000000Z,2014-12-10T00:00:02.0000000Z,2014-12-10T00:00:00.000000Z,2014-12-11T00:00:00.0000000Z,4769010159.08904
345.12,362.99,335.7,348.53,34756.88739451,13935,2014-12-11T23:59:53.0000000Z,2014-12-11T00:00:01.0000000Z,2014-12-11T00:00:00.000000Z,2014-12-12T00:00:00.0000000Z,4654597091.632649
348.06,354.9,346.11,352.29,11747.11105433,4602,2014-12-12T23:59:41.0000000Z,2014-12-12T00:00:03.0000000Z,2014-12-12T00:00:00.000000Z,2014-12-13T00:00:00.0000000Z,4767236869.518806
352.49,352.49,344.11,346.56,10150.790796679998,5064,2014-12-13T23:59:33.0000000Z,2014-12-13T00:00:02.0000000Z,2014-12-13T00:00:00.000000Z,2014-12-14T00:00:00.0000000Z,4781556187.418043
346.56,358.0,345.04,353.65,9209.64827544,5391,2014-12-14T23:58:39.0000000Z,2014-12-14T00:00:05.0000000Z,2014-12-14T00:00:00.000000Z,2014-12-15T00:00:00.0000000Z,4744369198.186729
353.7,354.6,345.45,346.01,11205.540230629998,4885,2014-12-15T23:59:55.0000000Z,2014-12-15T00:00:38.0000000Z,2014-12-15T00:00:00.000000Z,2014-12-16T00:00:00.0000000Z,4790697869.3096285
346.34,346.93,325.1,325.1,31193.948885730002,13774,2014-12-16T23:59:49.0000000Z,2014-12-16T00:02:23.0000000Z,2014-12-16T00:00:00.000000Z,2014-12-17T00:00:00.0000000Z,4677171844.344157
325.13,335.0,314.21,318.86,37507.49262571,12695,2014-12-17T23:59:57.0000000Z,2014-12-17T00:00:17.0000000Z,2014-12-17T00:00:00.000000Z,2014-12-18T00:00:00.0000000Z,4437576131.638502
319.5,325.0,302.32,311.77,48437.463248570006,16738,2014-12-18T23:59:41.0000000Z,2014-12-18T00:01:03.0000000Z,2014-12-18T00:00:00.000000Z,2014-12-19T00:00:00.0000000Z,4360314796.820553
311.76,319.97,305.6,318.47,23129.50810416,9248,2014-12-19T23:59:55.0000000Z,2014-12-19T00:00:07.0000000Z,2014-12-19T00:00:00.000000Z,2014-12-20T00:00:00.0000000Z,4247332027.505664
318.47,330.0,315.3,329.66,20230.00227581,9960,2014-12-20T23:59:36.0000000Z,2014-12-20T00:00:00.0000000Z,2014-12-20T00:00:00.000000Z,2014-12-21T00:00:00.0000000Z,4323815348.7423935
329.69,329.73,316.85,320.79,15844.331485379997,7761,2014-12-21T23:56:57.0000000Z,2014-12-21T00:00:23.0000000Z,2014-12-21T00:00:00.000000Z,2014-12-22T00:00:00.0000000Z,4490619876.599926
321.19,336.85,319.64,332.63,20417.86302566,10506,2014-12-22T23:58:39.0000000Z,2014-12-22T00:00:13.0000000Z,2014-12-22T00:00:00.000000Z,2014-12-23T00:00:00.0000000Z,4386648807.741361
332.41,337.79,330.0,335.7,11857.415248549996,6372,2014-12-23T23:56:20.0000000Z,2014-12-23T00:00:07.0000000Z,2014-12-23T00:00:00.000000Z,2014-12-24T00:00:00.0000000Z,4542781507.946319
335.69,335.93,320.0,322.61,13880.72485499,6984,2014-12-24T23:53:45.0000000Z,2014-12-24T00:00:06.0000000Z,2014-12-24T00:00:00.000000Z,2014-12-25T00:00:00.0000000Z,4562171187.50479
322.62,323.4,315.5,318.5,7461.244197849998,4276,2014-12-25T23:56:37.0000000Z,2014-12-25T00:00:06.0000000Z,2014-12-25T00:00:00.000000Z,2014-12-26T00:00:00.0000000Z,4390220182.088336
