price_open,price_high,price_low,price_close,volume_traded,trades_count,time_close,time_open,time_period_start,time_period_end,market_cap
6585.0,6585.1,6328.0,6390.3,19005.709242639998,41440,2018-09-25T22:03:51.0000000Z,2018-09-25T00:00:01.0000000Z,2018-09-25T00:00:00.000000Z,2018-09-25T23:00:00.0000000Z,110477979446.1
